,weights
4256,0.0001438183101459551
4634,0.0001438183101459551
5649,0.0001438183101459551
7377,0.0001438183101459551
4210,0.0001438183101459551
6241,0.0001438183101459551
5494,0.0001438183101459551
5195,0.0001438183101459551
34,0.0001438183101459551
3778,0.0001438183101459551
3866,0.0001438183101459551
1965,0.0001438183101459551
5275,0.0001438183101459551
3895,0.0001438183101459551
871,0.0001438183101459551
2413,0.0001438183101459551
3264,0.0001438183101459551
3136,0.0001438183101459551
1860,0.0001438183101459551
203,0.0001438183101459551
4414,0.0001438183101459551
1773,0.0001438183101459551
3874,0.0001438183101459551
6776,0.0001438183101459551
836,0.0001438183101459551
5785,0.0001438183101459551
5397,0.0001438183101459551
3982,0.0001438183101459551
48,0.0001438183101459551
3464,0.0001438183101459551
5583,0.0001438183101459551
5641,0.0001438183101459551
891,0.0001438183101459551
636,0.0001438183101459551
1501,0.0001438183101459551
4784,0.0001438183101459551
6237,0.0001438183101459551
299,0.0001438183101459551
814,0.0001438183101459551
3951,0.0001438183101459551
5247,0.0001438183101459551
4477,0.0001438183101459551
5005,0.0001438183101459551
1722,0.0001438183101459551
1409,0.0001438183101459551
7672,0.0001438183101459551
6947,0.0001438183101459551
878,0.0001438183101459551
7342,0.0001438183101459551
889,0.0001438183101459551
4739,0.0001438183101459551
1680,0.0001438183101459551
1638,0.0001438183101459551
7098,0.0001438183101459551
325,0.0001438183101459551
1451,0.0001438183101459551
4220,0.0001438183101459551
6598,0.0001438183101459551
1833,0.0001438183101459551
6435,0.0001438183101459551
1788,0.0001438183101459551
197,0.0001438183101459551
1046,0.0001438183101459551
1125,0.0001438183101459551
3855,0.0001438183101459551
7028,0.0001438183101459551
3504,0.0001438183101459551
6872,0.0001438183101459551
5862,0.0001438183101459551
2176,0.0001438183101459551
4896,0.0001438183101459551
6204,0.0001438183101459551
37,0.0001438183101459551
2495,0.0001438183101459551
5584,0.0001438183101459551
6279,0.0001438183101459551
311,0.0001438183101459551
6682,0.0001438183101459551
5865,0.0001438183101459551
6773,0.0001438183101459551
2945,0.0001438183101459551
3683,0.0001438183101459551
5947,0.0001438183101459551
6115,0.0001438183101459551
2894,0.0001438183101459551
3141,0.0001438183101459551
6428,0.0001438183101459551
5703,0.0001438183101459551
3543,0.0001438183101459551
147,0.0001438183101459551
6826,0.0001438183101459551
5555,0.0001438183101459551
7608,0.0001438183101459551
4391,0.0001438183101459551
5611,0.0001438183101459551
4307,0.0001438183101459551
6101,0.0001438183101459551
3871,0.0001438183101459551
1417,0.0001438183101459551
243,0.0001438183101459551
7698,0.0001438183101459551
6280,0.0001438183101459551
7488,0.0001438183101459551
3240,0.0001438183101459551
5159,0.0001438183101459551
4005,0.0001438183101459551
7579,0.0001438183101459551
7214,0.0001438183101459551
4601,0.0001438183101459551
2246,0.0001438183101459551
3336,0.0001438183101459551
1487,0.0001438183101459551
4869,0.0001438183101459551
4063,0.0001438183101459551
1786,0.0001438183101459551
2836,0.0001438183101459551
4545,0.0001438183101459551
5840,0.0001438183101459551
3511,0.0001438183101459551
1738,0.0001438183101459551
3959,0.0001438183101459551
2014,0.0001438183101459551
2050,0.0001438183101459551
2509,0.0001438183101459551
3686,0.0001438183101459551
4645,0.0001438183101459551
2664,0.0001438183101459551
7737,0.0001438183101459551
3736,0.0001438183101459551
2001,0.0001438183101459551
4894,0.0001438183101459551
2040,0.0001438183101459551
5877,0.0001438183101459551
5974,0.0001438183101459551
693,0.0001438183101459551
5921,0.0001438183101459551
6354,0.0001438183101459551
7756,0.0001438183101459551
2487,0.0001438183101459551
4517,0.0001438183101459551
6025,0.0001438183101459551
261,0.0001438183101459551
6038,0.0001438183101459551
5238,0.0001438183101459551
5471,0.0001438183101459551
5465,0.0001438183101459551
6985,0.0001438183101459551
1600,0.0001438183101459551
131,0.0001438183101459551
675,0.0001438183101459551
575,0.0001438183101459551
1108,0.0001438183101459551
3079,0.0001438183101459551
3311,0.0001438183101459551
706,0.0001438183101459551
1312,0.0001438183101459551
3033,0.0001438183101459551
5426,0.0001438183101459551
4788,0.0001438183101459551
2217,0.0001438183101459551
1456,0.0001438183101459551
3921,0.0001438183101459551
2962,0.0001438183101459551
3968,0.0001438183101459551
7241,0.0001438183101459551
5381,0.0001438183101459551
6889,0.0001438183101459551
1580,0.0001438183101459551
210,0.0001438183101459551
2124,0.0001438183101459551
2966,0.0001438183101459551
2349,0.0001438183101459551
3640,0.0001438183101459551
2220,0.0001438183101459551
7361,0.0001438183101459551
7515,0.0001438183101459551
5549,0.0001438183101459551
7410,0.0001438183101459551
699,0.0001438183101459551
2035,0.0001438183101459551
6318,0.0001438183101459551
278,0.0001438183101459551
46,0.0001438183101459551
2263,0.0001438183101459551
247,0.0001438183101459551
2818,0.0001438183101459551
2666,0.0001438183101459551
6440,0.0001438183101459551
4204,0.0001438183101459551
6942,0.0001438183101459551
6949,0.0001438183101459551
481,0.0001438183101459551
4515,0.0001438183101459551
1187,0.0001438183101459551
5638,0.0001438183101459551
3833,0.0001438183101459551
1285,0.0001438183101459551
2993,0.0001438183101459551
4364,0.0001438183101459551
4584,0.0001438183101459551
6388,0.0001438183101459551
7067,0.0001438183101459551
4007,0.0001438183101459551
148,0.0001438183101459551
960,0.0001438183101459551
1262,0.0001438183101459551
1024,0.0001438183101459551
7405,0.0001438183101459551
2551,0.0001438183101459551
4293,0.0001438183101459551
1296,0.0001438183101459551
1568,0.0001438183101459551
5004,0.0001438183101459551
5033,0.0001438183101459551
5474,0.0001438183101459551
4942,0.0001438183101459551
2123,0.0001438183101459551
1763,0.0001438183101459551
2689,0.0001438183101459551
3132,0.0001438183101459551
100,0.0001438183101459551
6037,0.0001438183101459551
2426,0.0001438183101459551
4337,0.0001438183101459551
3102,0.0001438183101459551
1500,0.0001438183101459551
746,0.0001438183101459551
3506,0.0001438183101459551
3584,0.0001438183101459551
6686,0.0001438183101459551
6315,0.0001438183101459551
3106,0.0001438183101459551
2683,0.0001438183101459551
2779,0.0001438183101459551
5958,0.0001438183101459551
6916,0.0001438183101459551
2773,0.0001438183101459551
2036,0.0001438183101459551
6755,0.0001438183101459551
4327,0.0001438183101459551
5863,0.0001438183101459551
2892,0.0001438183101459551
4458,0.0001438183101459551
7573,0.0001438183101459551
6634,0.0001438183101459551
1072,0.0001438183101459551
4991,0.0001438183101459551
5692,0.0001438183101459551
2140,0.0001438183101459551
6429,0.0001438183101459551
1880,0.0001438183101459551
2324,0.0001438183101459551
2753,0.0001438183101459551
2393,0.0001438183101459551
2673,0.0001438183101459551
1637,0.0001438183101459551
1002,0.0001438183101459551
6372,0.0001438183101459551
1101,0.0001438183101459551
7061,0.0001438183101459551
6062,0.0001438183101459551
5629,0.0001438183101459551
2842,0.0001438183101459551
5833,0.0001438183101459551
6068,0.0001438183101459551
112,0.0001438183101459551
2964,0.0001438183101459551
6098,0.0001438183101459551
4664,0.0001438183101459551
424,0.0001438183101459551
6815,0.0001438183101459551
6158,0.0001438183101459551
6855,0.0001438183101459551
4657,0.0001438183101459551
5288,0.0001438183101459551
5986,0.0001438183101459551
6424,0.0001438183101459551
4875,0.0001438183101459551
2409,0.0001438183101459551
875,0.0001438183101459551
6527,0.0001438183101459551
6775,0.0001438183101459551
6134,0.0001438183101459551
5937,0.0001438183101459551
1382,0.0001438183101459551
1263,0.0001438183101459551
4333,0.0001438183101459551
2788,0.0001438183101459551
6570,0.0001438183101459551
2277,0.0001438183101459551
4868,0.0001438183101459551
863,0.0001438183101459551
3332,0.0001438183101459551
3317,0.0001438183101459551
2655,0.0001438183101459551
2311,0.0001438183101459551
6277,0.0001438183101459551
2250,0.0001438183101459551
354,0.0001438183101459551
6729,0.0001438183101459551
2606,0.0001438183101459551
5344,0.0001438183101459551
6813,0.0001438183101459551
1717,0.0001438183101459551
6704,0.0001438183101459551
2397,0.0001438183101459551
2358,0.0001438183101459551
2584,0.0001438183101459551
4567,0.0001438183101459551
322,0.0001438183101459551
4118,0.0001438183101459551
3075,0.0001438183101459551
2436,0.0001438183101459551
2944,0.0001438183101459551
3113,0.0001438183101459551
3734,0.0001438183101459551
515,0.0001438183101459551
7168,0.0001438183101459551
7590,0.0001438183101459551
773,0.0001438183101459551
1248,0.0001438183101459551
5792,0.0001438183101459551
6982,0.0001438183101459551
3110,0.0001438183101459551
2505,0.0001438183101459551
3085,0.0001438183101459551
3238,0.0001438183101459551
5818,0.0001438183101459551
3023,0.0001438183101459551
3417,0.0001438183101459551
3229,0.0001438183101459551
4855,0.0001438183101459551
6540,0.0001438183101459551
6282,0.0001438183101459551
168,0.0001438183101459551
2840,0.0001438183101459551
4631,0.0001438183101459551
874,0.0001438183101459551
4106,0.0001438183101459551
500,0.0001438183101459551
1540,0.0001438183101459551
541,0.0001438183101459551
7648,0.0001438183101459551
1785,0.0001438183101459551
2062,0.0001438183101459551
2288,0.0001438183101459551
4718,0.0001438183101459551
2979,0.0001438183101459551
1582,0.0001438183101459551
2695,0.0001438183101459551
4421,0.0001438183101459551
1273,0.0001438183101459551
6118,0.0001438183101459551
774,0.0001438183101459551
2319,0.0001438183101459551
2860,0.0001438183101459551
2775,0.0001438183101459551
1938,0.0001438183101459551
2815,0.0001438183101459551
4881,0.0001438183101459551
2296,0.0001438183101459551
957,0.0001438183101459551
5320,0.0001438183101459551
5096,0.0001438183101459551
5337,0.0001438183101459551
6148,0.0001438183101459551
7572,0.0001438183101459551
1636,0.0001438183101459551
3485,0.0001438183101459551
1153,0.0001438183101459551
6742,0.0001438183101459551
7529,0.0001438183101459551
4066,0.0001438183101459551
2570,0.0001438183101459551
6221,0.0001438183101459551
6109,0.0001438183101459551
1016,0.0001438183101459551
4451,0.0001438183101459551
5440,0.0001438183101459551
3527,0.0001438183101459551
689,0.0001438183101459551
783,0.0001438183101459551
3375,0.0001438183101459551
2006,0.0001438183101459551
4983,0.0001438183101459551
5835,0.0001438183101459551
6030,0.0001438183101459551
2596,0.0001438183101459551
2529,0.0001438183101459551
6112,0.0001438183101459551
843,0.0001438183101459551
4819,0.0001438183101459551
4228,0.0001438183101459551
4036,0.0001438183101459551
7079,0.0001438183101459551
5307,0.0001438183101459551
5137,0.0001438183101459551
2765,0.0001438183101459551
7014,0.0001438183101459551
4796,0.0001438183101459551
3126,0.0001438183101459551
5212,0.0001438183101459551
164,0.0001438183101459551
2339,0.0001438183101459551
5563,0.0001438183101459551
4853,0.0001438183101459551
4926,0.0001438183101459551
7466,0.0001438183101459551
2643,0.0001438183101459551
965,0.0001438183101459551
4732,0.0001438183101459551
6711,0.0001438183101459551
5838,0.0001438183101459551
478,0.0001438183101459551
8,0.0001438183101459551
4968,0.0001438183101459551
7432,0.0001438183101459551
6234,0.0001438183101459551
5969,0.0001438183101459551
7180,0.0001438183101459551
4236,0.0001438183101459551
6192,0.0001438183101459551
3340,0.0001438183101459551
6302,0.0001438183101459551
5734,0.0001438183101459551
4479,0.0001438183101459551
5026,0.0001438183101459551
5949,0.0001438183101459551
3619,0.0001438183101459551
134,0.0001438183101459551
4653,0.0001438183101459551
2615,0.0001438183101459551
3988,0.0001438183101459551
6289,0.0001438183101459551
3559,0.0001438183101459551
4196,0.0001438183101459551
5812,0.0001438183101459551
2931,0.0001438183101459551
617,0.0001438183101459551
2974,0.0001438183101459551
19,0.0001438183101459551
1139,0.0001438183101459551
5693,0.0001438183101459551
4087,0.0001438183101459551
4738,0.0001438183101459551
6338,0.0001438183101459551
6203,0.0001438183101459551
1635,0.0001438183101459551
1251,0.0001438183101459551
1526,0.0001438183101459551
7376,0.0001438183101459551
3491,0.0001438183101459551
7396,0.0001438183101459551
1238,0.0001438183101459551
6666,0.0001438183101459551
1142,0.0001438183101459551
5854,0.0001438183101459551
3300,0.0001438183101459551
2597,0.0001438183101459551
6787,0.0001438183101459551
3015,0.0001438183101459551
778,0.0001438183101459551
1888,0.0001438183101459551
5065,0.0001438183101459551
4435,0.0001438183101459551
6164,0.0001438183101459551
1875,0.0001438183101459551
3694,0.0001438183101459551
5647,0.0001438183101459551
7740,0.0001438183101459551
4309,0.0001438183101459551
7718,0.0001438183101459551
3960,0.0001438183101459551
2735,0.0001438183101459551
1609,0.0001438183101459551
660,0.0001438183101459551
7337,0.0001438183101459551
5884,0.0001438183101459551
2178,0.0001438183101459551
1488,0.0001438183101459551
4810,0.0001438183101459551
2518,0.0001438183101459551
1957,0.0001438183101459551
7647,0.0001438183101459551
7097,0.0001438183101459551
5867,0.0001438183101459551
202,0.0001438183101459551
1449,0.0001438183101459551
4780,0.0001438183101459551
7255,0.0001438183101459551
2090,0.0001438183101459551
1452,0.0001438183101459551
6255,0.0001438183101459551
7482,0.0001438183101459551
7063,0.0001438183101459551
6026,0.0001438183101459551
2619,0.0001438183101459551
3518,0.0001438183101459551
2841,0.0001438183101459551
7506,0.0001438183101459551
5932,0.0001438183101459551
6321,0.0001438183101459551
5228,0.0001438183101459551
2099,0.0001438183101459551
3975,0.0001438183101459551
348,0.0001438183101459551
5377,0.0001438183101459551
1868,0.0001438183101459551
4642,0.0001438183101459551
6524,0.0001438183101459551
884,0.0001438183101459551
5979,0.0001438183101459551
3028,0.0001438183101459551
109,0.0001438183101459551
6611,0.0001438183101459551
6845,0.0001438183101459551
1840,0.0001438183101459551
4426,0.0001438183101459551
5718,0.0001438183101459551
4606,0.0001438183101459551
2791,0.0001438183101459551
1904,0.0001438183101459551
2121,0.0001438183101459551
2180,0.0001438183101459551
4205,0.0001438183101459551
6455,0.0001438183101459551
6643,0.0001438183101459551
399,0.0001438183101459551
4429,0.0001438183101459551
3291,0.0001438183101459551
3853,0.0001438183101459551
1589,0.0001438183101459551
3330,0.0001438183101459551
7467,0.0001438183101459551
7243,0.0001438183101459551
6911,0.0001438183101459551
4540,0.0001438183101459551
7207,0.0001438183101459551
5264,0.0001438183101459551
4407,0.0001438183101459551
212,0.0001438183101459551
6229,0.0001438183101459551
4296,0.0001438183101459551
2903,0.0001438183101459551
7704,0.0001438183101459551
1236,0.0001438183101459551
3812,0.0001438183101459551
2614,0.0001438183101459551
538,0.0001438183101459551
549,0.0001438183101459551
470,0.0001438183101459551
2972,0.0001438183101459551
3679,0.0001438183101459551
3258,0.0001438183101459551
6351,0.0001438183101459551
6752,0.0001438183101459551
4447,0.0001438183101459551
1068,0.0001438183101459551
2488,0.0001438183101459551
474,0.0001438183101459551
629,0.0001438183101459551
4749,0.0001438183101459551
359,0.0001438183101459551
2862,0.0001438183101459551
4492,0.0001438183101459551
869,0.0001438183101459551
6804,0.0001438183101459551
6291,0.0001438183101459551
7284,0.0001438183101459551
6126,0.0001438183101459551
5886,0.0001438183101459551
2185,0.0001438183101459551
58,0.0001438183101459551
1426,0.0001438183101459551
6810,0.0001438183101459551
5071,0.0001438183101459551
5495,0.0001438183101459551
7416,0.0001438183101459551
7469,0.0001438183101459551
1628,0.0001438183101459551
5327,0.0001438183101459551
4931,0.0001438183101459551
3989,0.0001438183101459551
5060,0.0001438183101459551
5890,0.0001438183101459551
5146,0.0001438183101459551
5222,0.0001438183101459551
5928,0.0001438183101459551
4374,0.0001438183101459551
4092,0.0001438183101459551
3019,0.0001438183101459551
6848,0.0001438183101459551
3307,0.0001438183101459551
3688,0.0001438183101459551
7663,0.0001438183101459551
7622,0.0001438183101459551
5294,0.0001438183101459551
2051,0.0001438183101459551
3084,0.0001438183101459551
5281,0.0001438183101459551
2390,0.0001438183101459551
6753,0.0001438183101459551
3548,0.0001438183101459551
6355,0.0001438183101459551
1190,0.0001438183101459551
7697,0.0001438183101459551
